,latitude,longitude,state,county,reg_mult,feedstock region
11880,40.589,-78.901,Pennsylvania,Indiana,1.0302331,Middle Atlantic
11881,31.106,-95.17,Texas,Trinity,0.94791865,West South Central
11882,34.97,-114.121,Arizona,Mohave,1.0719954,Mountain
11883,35.239,-103.541,NewMexico,Quay,1.0326717,Mountain
11884,41.664,-122.289,California,Siskiyou,1.1153078,Pacific
11885,37.168,-79.358,Virginia,Campbell,0.9682247,South Atlantic
11886,40.847,-115.662,Nevada,Elko,1.0856283,Mountain
11887,38.528,-100.405,Kansas,Lane,1.0309438,West North Central
11888,35.506,-78.125,NorthCarolina,Johnston,0.9878546,South Atlantic
11889,39.975,-103.231,Colorado,Washington,1.0303367,Mountain
11890,35.965,-78.554,NorthCarolina,Wake,0.98488283,South Atlantic
11891,40.357,-96.637,Nebraska,Gage,1.041138,West North Central
11892,43.967,-83.968,Michigan,Arenac,1.0134219,East North Central
11893,34.668,-94.864,Oklahoma,Le Flore,0.9854268,West South Central
11894,40.556,-84.322,Ohio,Auglaize,0.9977278,East North Central
11895,48.262,-101.497,NorthDakota,Ward,1.044351,West North Central
11896,32.776,-106.134,NewMexico,Otero,1.0290694,Mountain
11897,41.693,-83.812,Ohio,Lucas,1.0176803,East North Central
11898,45.372,-122.52,Oregon,Clackamas,1.0907196,Pacific
11899,39.472,-110.762,Utah,Carbon,1.0515875,Mountain
11900,38.654,-99.429,Kansas,Rush,1.0311041,West North Central
11901,40.197,-112.241,Utah,Tooele,1.0594957,Mountain
11902,38.889,-101.275,Kansas,Logan,1.0307056,West North Central
11903,26.685,-97.718,Texas,Kenedy,0.9551135,West South Central
11904,41.692,-102.101,Nebraska,Garden,1.0299708,West North Central
11905,46.781,-97.99,NorthDakota,Barnes,1.0471338,West North Central
11906,41.52,-85.325,Indiana,Noble,1.0228204,East North Central
11907,41.195,-92.556,Iowa,Mahaska,1.0472941,West North Central
11908,38.048,-77.721,Virginia,Spotsylvania,1.0386828,South Atlantic
11909,30.941,-105.379,Texas,Hudspeth,1.0207634,West South Central
11910,47.079,-103.966,NorthDakota,Golden Valley,1.0428231,West North Central
11911,46.179,-84.627,Michigan,Chippewa,1.0222838,East North Central
11912,44.937,-94.979,Minnesota,Kandiyohi,1.0763794,West North Central
11913,33.732,-88.073,Alabama,Lamar,0.95444083,East South Central
11914,32.101,-95.415,Texas,Cherokee,0.96027607,West South Central
11915,38.874,-118.093,Nevada,Nye,1.1218823,Mountain
11916,46.305,-95.432,Minnesota,Otter Tail,1.0699677,West North Central
11917,42.937,-83.413,Michigan,Lapeer,1.02047,East North Central
11918,44.723,-70.393,Maine,Franklin,1.0765474,New England
11919,31.705,-96.054,Texas,Freestone,0.95597136,West South Central
11920,29.734,-91.717,Louisiana,St. Mary,0.9428252,West South Central
11921,44.901,-106.011,Wyoming,Campbell,1.036039,Mountain
11922,36.751,-109.339,Arizona,Apache,1.0432833,Mountain
11923,47.47,-97.527,NorthDakota,Steele,1.0483414,West North Central
11924,48.278,-112.595,Montana,Pondera,1.075964,Mountain
11925,34.917,-89.805,Mississippi,DeSoto,0.9665297,East South Central
11926,38.379,-110.8,Utah,Wayne,1.0507946,Mountain
11927,37.937,-86.04,Kentucky,Meade,0.96695215,East South Central
11928,31.505,-95.42,Texas,Houston,0.95278376,West South Central
11929,46.222,-117.181,Washington,Asotin,1.0623146,Pacific
11930,40.658,-122.768,California,Trinity,1.1171612,Pacific
11931,38.756,-113.453,Utah,Millard,1.0722318,Mountain
11932,36.971,-100.029,Oklahoma,Beaver,1.0276029,West South Central
11933,40.118,-92.47,Missouri,Adair,1.0382507,West North Central
11934,35.249,-101.401,Texas,Carson,1.0213783,West South Central
11935,48.216,-111.244,Montana,Liberty,1.0800382,Mountain
11936,41.23,-76.94,Pennsylvania,Lycoming,1.0281138,Middle Atlantic
11937,46.082,-102.243,NorthDakota,Adams,1.0398753,West North Central
11938,28.609,-96.662,Texas,Calhoun,0.94602454,West South Central
11939,32.329,-100.158,Texas,Nolan,0.9885824,West South Central
11940,33.607,-113.109,Arizona,Maricopa,0.9926329,Mountain
11941,42.366,-102.316,Nebraska,Sheridan,1.0300689,West North Central
11942,42.076,-99.321,Nebraska,Loup,1.033948,West North Central
11943,31.725,-112.152,Arizona,Pima,1.0080218,Mountain
11944,38.709,-100.839,Kansas,Logan,1.0308475,West North Central
11945,46.337,-91.456,Wisconsin,Bayfield,1.0650378,East North Central
11946,45.238,-122.134,Oregon,Clackamas,1.0889943,Pacific
11947,36.342,-95.108,Oklahoma,Mayes,1.0133646,West South Central
11948,41.76,-73.758,NewYork,Dutchess,1.1004757,Middle Atlantic
11949,30.518,-100.684,Texas,Sutton,0.98124033,West South Central
11950,48.748,-96.07,Minnesota,Roseau,1.055598,West North Central
11951,36.867,-107.019,NewMexico,Rio Arriba,1.0356526,Mountain
11952,30.402,-104.559,Texas,Presidio,1.0124409,West South Central
11953,31.855,-85.588,Alabama,Barbour,0.9522758,East South Central
11954,48.437,-116.34,Idaho,Bonner,1.0602485,Mountain
11955,39.836,-121.232,California,Plumas,1.1259271,Pacific
11956,33.756,-107.458,NewMexico,Socorro,1.0361019,Mountain
11957,40.475,-100.683,Nebraska,Frontier,1.0313532,West North Central
11958,33.883,-95.924,Texas,Fannin,0.9841616,West South Central
11959,41.231,-121.347,California,Modoc,1.1170496,Pacific
11960,40.896,-108.304,Colorado,Moffat,1.0427212,Mountain
11961,41.187,-105.862,Wyoming,Albany,1.0332435,Mountain
11962,41.348,-85.648,Indiana,Noble,1.0273528,East North Central
11963,40.204,-89.442,Illinois,Logan,1.0427053,East North Central
11964,42.845,-105.977,Wyoming,Converse,1.034156,Mountain
11965,43.588,-103.356,SouthDakota,Custer,1.0222073,West North Central
11966,43.67,-75.853,NewYork,Oswego,1.0219806,Middle Atlantic
11967,41.429,-81.05,Ohio,Geauga,1.0138195,East North Central
11968,34.967,-95.524,Oklahoma,Pittsburg,0.9928569,West South Central
11969,39.555,-101.757,Kansas,Sherman,1.0306795,West North Central
11970,32.097,-105.912,NewMexico,Otero,1.0255449,Mountain
11971,27.239,-81.967,Florida,DeSoto,0.96525073,South Atlantic
11972,39.142,-77.7,Virginia,Loudoun,1.0566155,South Atlantic
11973,45.96,-110.014,Montana,Sweet Grass,1.066895,Mountain
11974,43.277,-94.554,Iowa,Emmet,1.0582479,West North Central
11975,33.293,-81.974,Georgia,Richmond,0.9463049,South Atlantic
11976,35.887,-100.101,Texas,Hemphill,1.0212667,West South Central
11977,34.493,-87.59,Alabama,Franklin,0.95303285,East South Central
11978,43.03,-114.221,Idaho,Lincoln,1.0624802,Mountain
11979,33.543,-92.665,Arkansas,Calhoun,0.9704477,West South Central
11980,36.443,-96.057,Oklahoma,Osage,1.0211197,West South Central
11981,47.582,-118.196,Washington,Lincoln,1.0590947,Pacific
11982,29.031,-82.509,Florida,Citrus,0.962219,South Atlantic
11983,46.539,-106.455,Montana,Rosebud,1.0472043,Mountain
11984,33.386,-86.021,Alabama,Talladega,0.9492777,East South Central
11985,39.34,-86.396,Indiana,Morgan,0.9930881,East North Central
11986,33.445,-116.789,California,Riverside,1.1260347,Pacific
11987,46.271,-92.732,Minnesota,Pine,1.0801111,West North Central
11988,43.461,-113.119,Idaho,Butte,1.0567001,Mountain
11989,47.123,-111.278,Montana,Cascade,1.0816429,Mountain
11990,43.415,-91.674,Iowa,Winneshiek,1.0506616,West North Central
11991,32.65,-89.999,Mississippi,Madison,0.96583676,East South Central
11992,38.332,-91.586,Missouri,Gasconade,1.0250326,West North Central
11993,43.557,-108.233,Wyoming,Hot Springs,1.0440413,Mountain
11994,44.284,-123.466,Oregon,Benton,1.0884235,Pacific
11995,36.734,-94.966,Oklahoma,Ottawa,1.0152686,West South Central
11996,33.061,-111.14,Arizona,Pinal,0.9826867,Mountain
11997,46.084,-115.996,Idaho,Idaho,1.0634451,Mountain
11998,42.295,-93.982,Iowa,Webster,1.047264,West North Central
11999,43.412,-114.337,Idaho,Blaine,1.0598485,Mountain
12000,30.411,-96.303,Texas,Burleson,0.94332683,West South Central
12001,33.643,-90.046,Mississippi,Carroll,0.9645868,East South Central
12002,37.394,-78.041,Virginia,Amelia,1.0040807,South Atlantic
12003,43.609,-112.698,Idaho,Bingham,1.0569938,Mountain
12004,33.828,-92.259,Arkansas,Cleveland,0.97085434,West South Central
12005,42.088,-93.248,Iowa,Story,1.0436069,West North Central
12006,38.606,-113.841,Utah,Millard,1.0828416,Mountain
12007,36.437,-94.699,Oklahoma,Delaware,1.0110899,West South Central
12008,35.99,-89.574,Tennessee,Dyer,0.9756005,East South Central
12009,48.643,-97.559,NorthDakota,Pembina,1.0471878,West North Central
12010,29.648,-99.888,Texas,Real,0.9716475,West South Central
12011,33.839,-99.328,Texas,Wilbarger,1.003355,West South Central
12012,43.962,-97.133,SouthDakota,Lake,1.0524671,West North Central
12013,32.171,-108.369,NewMexico,Grant,1.0298959,Mountain
12014,26.864,-81.43,Florida,Glades,0.9629019,South Atlantic
12015,45.549,-68.228,Maine,Penobscot,1.0783013,New England
12016,38.022,-112.976,Utah,Iron,1.0679595,Mountain
12017,36.18,-102.559,Texas,Dallam,1.0292866,West South Central
12018,31.911,-106.913,NewMexico,Doña Ana,1.0328408,Mountain
12019,38.35,-120.509,California,Calaveras,1.1321399,Pacific
12020,41.741,-103.139,Nebraska,Morrill,1.0310034,West North Central
12021,41.337,-103.387,Nebraska,Kimball,1.0322894,West North Central
12022,37.123,-84.503,Kentucky,Pulaski,0.9602231,East South Central
12023,39.725,-123.86,California,Mendocino,1.1323841,Pacific
12024,42.014,-95.175,Iowa,Crawford,1.0492917,West North Central
12025,29.409,-95.066,Texas,Galveston,0.9389801,West South Central
12026,47.631,-99.645,NorthDakota,Wells,1.0438,West North Central
12027,38.918,-120.725,California,El Dorado,1.1274452,Pacific
12028,28.903,-97.399,Texas,Goliad,0.94934994,West South Central
12029,32.894,-84.919,Georgia,Troup,0.9491621,South Atlantic
12030,40.243,-107.889,Colorado,Moffat,1.036435,Mountain
12031,31.957,-90.055,Mississippi,Simpson,0.96555007,East South Central
12032,47.536,-116.346,Idaho,Kootenai,1.060119,Mountain
12033,45.533,-105.33,Montana,Powder River,1.0356802,Mountain
12034,39.294,-79.675,WestVirginia,Preston,1.0230074,South Atlantic
12035,42.444,-124.028,Oregon,Curry,1.1079149,Pacific
12036,41.63,-74.861,NewYork,Sullivan,1.0726339,Middle Atlantic
12037,41.224,-94.162,Iowa,Madison,1.0451146,West North Central
12038,35.875,-77.205,NorthCarolina,Martin,1.0037149,South Atlantic
12039,38.193,-98.011,Kansas,Rice,1.0311035,West North Central
12040,35.559,-95.922,Oklahoma,Okmulgee,1.0074823,West South Central
12041,48.309,-102.82,NorthDakota,Mountrail,1.0447034,West North Central
12042,32.166,-105.021,NewMexico,Otero,1.0255538,Mountain
12043,35.314,-99.532,Oklahoma,Beckham,1.0180645,West South Central
12044,41.341,-118.972,Nevada,Humboldt,1.1058315,Mountain
12045,41.891,-90.005,Illinois,Whiteside,1.0605737,East North Central
12046,41.262,-122.27,California,Siskiyou,1.1169747,Pacific
12047,44.417,-69.248,Maine,Waldo,1.0774935,New England
12048,27.05,-99.401,Texas,Zapata,0.9642216,West South Central
12049,39.017,-120.179,California,El Dorado,1.1294613,Pacific
12050,45.57,-104.706,Montana,Carter,1.0348281,Mountain
12051,33.494,-104.534,NewMexico,Chaves,1.0307213,Mountain
12052,47.928,-117.159,Washington,Spokane,1.0588503,Pacific
12053,45.957,-106.351,Montana,Rosebud,1.0435185,Mountain
12054,43.777,-105.213,Wyoming,Campbell,1.0296637,Mountain
12055,33.375,-97.876,Texas,Wise,0.986592,West South Central
12056,37.153,-91.526,Missouri,Shannon,1.0064062,West North Central
12057,31.512,-100.746,Texas,Irion,0.98720795,West South Central
12058,38.121,-87.272,Indiana,Warrick,0.9854772,East North Central
12059,40.844,-96.787,Nebraska,Lancaster,1.045898,West North Central
12060,43.889,-100.794,SouthDakota,Jones,1.0322897,West North Central
12061,46.942,-68.04,Maine,Aroostook,1.0781322,New England
12062,31.444,-84.371,Georgia,Dougherty,0.9550522,South Atlantic
12063,32.058,-92.732,Louisiana,Winn,0.9609007,West South Central
12064,34.333,-99.351,Texas,Wilbarger,1.0072204,West South Central
12065,43.397,-119.917,Oregon,Lake,1.0841019,Pacific
12066,38.265,-84.024,Kentucky,Nicholas,0.9684195,East South Central
12067,35.219,-112.287,Arizona,Coconino,1.0317142,Mountain
12068,33.938,-103.798,NewMexico,Roosevelt,1.0265692,Mountain
12069,34.398,-91.568,Arkansas,Arkansas,0.97128284,West South Central
12070,46.329,-119.837,Washington,Benton,1.064575,Pacific
12071,36.979,-108.003,NewMexico,San Juan,1.0351292,Mountain
12072,41.978,-99.316,Nebraska,Loup,1.0340201,West North Central
12073,38.634,-91.847,Missouri,Osage,1.0248562,West North Central
12074,40.856,-83.241,Ohio,Wyandot,1.0056784,East North Central
12075,38.204,-90.757,Missouri,Jefferson,1.0278553,West North Central
12076,43.671,-95.152,Minnesota,Jackson,1.0626274,West North Central
12077,41.964,-102.572,Nebraska,Garden,1.0301062,West North Central
12078,29.533,-104.09,Texas,Presidio,1.0080854,West South Central
12079,36.904,-86.742,Kentucky,Logan,0.96808374,East South Central
12080,33.114,-109.84,Arizona,Graham,1.0102614,Mountain
12081,32.661,-83.527,Georgia,Twiggs,0.9493956,South Atlantic
12082,39.588,-118.633,Nevada,Churchill,1.121554,Mountain
12083,40.062,-107.71,Colorado,Rio Blanco,1.0354637,Mountain
12084,38.531,-83.692,Kentucky,Mason,0.97198814,East South Central
12085,38.78,-98.029,Kansas,Ellsworth,1.0294516,West North Central
12086,34.968,-95.923,Oklahoma,Pittsburg,0.9955229,West South Central
12087,32.104,-104.5,NewMexico,Eddy,1.0200936,Mountain
12088,31.345,-108.614,NewMexico,Hidalgo,1.030315,Mountain
12089,44.166,-74.429,NewYork,Franklin,1.0513159,Middle Atlantic
12090,42.28,-93.091,Iowa,Hardin,1.0419492,West North Central
12091,43.378,-96.971,SouthDakota,Turner,1.050508,West North Central
12092,30.354,-99.674,Texas,Kimble,0.9726093,West South Central
12093,41.276,-102.647,Nebraska,Cheyenne,1.0311506,West North Central
12094,43.928,-89.65,Wisconsin,Adams,1.0282041,East North Central
12095,44.575,-100.695,SouthDakota,Stanley,1.03448,West North Central
12096,42.88,-98.014,SouthDakota,Bon Homme,1.0443314,West North Central
12097,33.383,-97.225,Texas,Denton,0.9827976,West South Central
12098,43.799,-107.668,Wyoming,Washakie,1.0419971,Mountain
12099,31.219,-91.379,Mississippi,Wilkinson,0.95402294,East South Central
12100,48.464,-114.497,Montana,Flathead,1.0649343,Mountain
12101,38.06,-120.976,California,San Joaquin,1.1368493,Pacific
12102,33.642,-88.214,Alabama,Lamar,0.9551889,East South Central
12103,41.65,-77.861,Pennsylvania,Potter,1.0389092,Middle Atlantic
12104,31.436,-105.441,Texas,Hudspeth,1.0226638,West South Central
12105,35.46,-96.056,Oklahoma,Okmulgee,1.0072676,West South Central
12106,40.032,-117.76,Nevada,Pershing,1.1122984,Mountain
12107,35.948,-88.766,Tennessee,Gibson,0.97052515,East South Central
12108,39.429,-113.635,Utah,Millard,1.0686008,Mountain
12109,47.62,-104.857,Montana,Richland,1.0468365,Mountain
12110,34.928,-88.205,Mississippi,Tishomingo,0.9575431,East South Central
12111,40.814,-81.783,Ohio,Wayne,1.0041447,East North Central
12112,37.074,-87.82,Kentucky,Caldwell,0.97456187,East South Central
12113,39.42,-100.038,Kansas,Graham,1.0312144,West North Central
12114,44.044,-121.446,Oregon,Deschutes,1.0863842,Pacific
12115,43.773,-88.445,Wisconsin,Fond du Lac,1.0086035,East North Central
12116,44.276,-103.286,SouthDakota,Meade,1.0205822,West North Central
12117,48.031,-124.145,Washington,Clallam,1.0516881,Pacific
12118,32.619,-110.656,Arizona,Pinal,0.9973733,Mountain
12119,36.532,-87.066,Tennessee,Robertson,0.96359783,East South Central
12120,43.6,-121.098,Oregon,Lake,1.088358,Pacific
12121,36.299,-77.364,NorthCarolina,Northampton,1.005786,South Atlantic
12122,38.718,-109.455,Utah,Grand,1.0418197,Mountain
12123,35.712,-107.782,NewMexico,McKinley,1.0387536,Mountain
12124,43.303,-119.88,Oregon,Harney,1.0846297,Pacific
12125,35.136,-93.256,Arkansas,Yell,0.97423834,West South Central
12126,30.263,-101.917,Texas,Terrell,0.9856614,West South Central
12127,43.749,-113.201,Idaho,Butte,1.0570345,Mountain
12128,34.452,-108.503,NewMexico,Catron,1.0352818,Mountain
12129,41.709,-88.251,Illinois,Will,1.1134757,East North Central
12130,46.888,-97.03,NorthDakota,Cass,1.0506077,West North Central
12131,34.543,-101.744,Texas,Swisher,1.0204451,West South Central
12132,32.904,-86.217,Alabama,Coosa,0.94973475,East South Central
12133,34.329,-99.483,Texas,Hardeman,1.0075953,West South Central
12134,41.483,-104.287,Wyoming,Laramie,1.0330706,Mountain
12135,43.59,-116.717,Idaho,Canyon,1.0536445,Mountain
12136,35.586,-77.284,NorthCarolina,Pitt,0.9999995,South Atlantic
12137,41.511,-98.263,Nebraska,Boone,1.0412825,West North Central
12138,32.515,-84.07,Georgia,Macon,0.9502136,South Atlantic
12139,47.085,-95.263,Minnesota,Becker,1.0655291,West North Central
12140,45.456,-107.839,Montana,Big Horn,1.0499028,Mountain
12141,42.209,-85.355,Michigan,Kalamazoo,1.0130897,East North Central
12142,30.697,-82.082,Georgia,Charlton,0.9539094,South Atlantic
12143,38.065,-82.937,Kentucky,Lawrence,0.978322,East South Central
12144,41.853,-102.856,Nebraska,Morrill,1.0305201,West North Central
12145,37.969,-105.524,Colorado,Custer,1.0317816,Mountain
12146,46.679,-93.669,Minnesota,Aitkin,1.074836,West North Central
12147,31.207,-95.674,Texas,Houston,0.94906855,West South Central
12148,44.588,-68.526,Maine,Hancock,1.0813907,New England
12149,44.631,-83.678,Michigan,Alcona,1.0140575,East North Central
12150,41.32,-101.625,Nebraska,Keith,1.0305045,West North Central
12151,41.901,-98.278,Nebraska,Boone,1.0425444,West North Central
12152,29.01,-95.438,Texas,Brazoria,0.9401272,West South Central
12153,41.621,-84.123,Ohio,Fulton,1.0156221,East North Central
12154,42.333,-118.427,Oregon,Harney,1.0810899,Pacific
12155,46.698,-85.008,Michigan,Chippewa,1.0236768,East North Central
12156,44.157,-85.164,Michigan,Osceola,1.0091908,East North Central
12157,31.611,-83.064,Georgia,Irwin,0.9529924,South Atlantic
12158,42.446,-91.89,Iowa,Buchanan,1.039945,West North Central
12159,33.69,-104.557,NewMexico,Chaves,1.0315745,Mountain
12160,33.249,-90.079,Mississippi,Holmes,0.96451205,East South Central
12161,36.249,-82.601,Tennessee,Washington,0.9512204,East South Central
12162,29.412,-95.929,Texas,Fort Bend,0.93953115,West South Central
12163,44.044,-90.097,Wisconsin,Juneau,1.0368052,East North Central
12164,43.208,-118.598,Oregon,Harney,1.073677,Pacific
12165,46.315,-115.751,Idaho,Clearwater,1.0637738,Mountain
12166,45.033,-69.287,Maine,Penobscot,1.0774908,New England
12167,44.224,-118.513,Oregon,Grant,1.0659423,Pacific
12168,31.332,-91.752,Louisiana,Concordia,0.9550441,West South Central
12169,43.338,-112.47,Idaho,Bingham,1.0565311,Mountain
12170,43.605,-91.508,Minnesota,Houston,1.0532715,West North Central
12171,48.426,-117.181,Washington,Pend Oreille,1.059743,Pacific
12172,31.183,-98.452,Texas,Lampasas,0.96756613,West South Central
12173,42.649,-92.176,Iowa,Bremer,1.0381813,West North Central
12174,34.986,-77.989,NorthCarolina,Duplin,0.98614246,South Atlantic
12175,32.514,-106.874,NewMexico,Doña Ana,1.0339091,Mountain
12176,36.941,-87.287,Kentucky,Christian,0.9696724,East South Central
12177,34.537,-79.851,SouthCarolina,Chesterfield,0.95245594,South Atlantic
12178,31.119,-91.385,Mississippi,Wilkinson,0.9527484,East South Central
12179,43.39,-73.931,NewYork,Saratoga,1.0535421,Middle Atlantic
12180,37.547,-86.098,Kentucky,Hardin,0.96728295,East South Central
12181,42.036,-117.103,Oregon,Malheur,1.0748574,Pacific
12182,44.136,-105.729,Wyoming,Campbell,1.0324942,Mountain
